1340;867;1;0.1
1341;1271;10;0.01
1342;866;9;0.01
1343;917;9;0.01
1344;740;8;0.01
1345;887;5;0.03
1346;1800;10;0.01
1347;1101;11;0.01
1348;1348;11;0.01
1349;1126;1;0.1
1350;877;5;0.03
1351;1785;3;0.06
1352;1647;2;0.08
1353;1646;6;0.02
1354;800;10;0.01
1355;766;3;0.06
1356;996;4;0.04
1357;736;9;0.01
1358;1349;8;0.01
1359;1553;6;0.02
1360;1702;9;0.01
1361;1521;7;0.01
1362;1079;10;0.01
1363;1435;1;0.1
1364;1223;9;0.01
1365;1275;11;0.01
1366;1410;6;0.02
1367;760;10;0.01
1368;1573;6;0.02
1369;1859;6;0.02
1370;1054;10;0.01
1371;1623;4;0.04
1372;1298;10;0.01
1373;876;10;0.01
1374;988;1;0.1
1375;1644;8;0.01
1376;1229;4;0.04
1377;1949;7;0.01
1378;1741;1;0.1
1379;1567;5;0.03
1380;1144;10;0.01
1381;1858;7;0.01
1382;1831;7;0.01
1383;1044;1;0.1
1384;1926;1;0.1
1385;1390;3;0.06
1386;1233;5;0.03
1387;1488;11;0.01
1388;1615;3;0.06
1389;1576;1;0.1
1390;1515;6;0.02
1391;1357;2;0.08
1392;796;5;0.03
1393;923;8;0.01
1394;1955;6;0.02
1395;1502;7;0.01
1396;1766;1;0.1
1397;1277;7;0.01
1398;1023;2;0.08
1399;1159;11;0.01
1400;1908;8;0.01
1401;1565;6;0.02
1402;1691;4;0.04
1403;780;6;0.02
1404;855;9;0.01
1405;976;7;0.01
1406;1300;6;0.02
1407;1110;5;0.03
1408;1361;3;0.06
1409;1021;9;0.01
1410;1482;9;0.01
1411;1803;6;0.02
1412;1389;3;0.06
1413;1617;9;0.01
1414;1297;11;0.01
1415;1407;9;0.01
1416;1348;1;0.1
1417;1329;8;0.01
1418;736;3;0.06
1419;1993;6;0.02
1420;1075;6;0.02
1421;995;9;0.01
1422;892;5;0.03
1423;1144;8;0.01
1424;1911;5;0.03
1425;1961;5;0.03
1426;1477;6;0.02
1427;1621;6;0.02
1428;1494;4;0.04
1429;1849;6;0.02
1430;1419;9;0.01
1431;789;1;0.1
1432;1304;6;0.02
1433;1275;10;0.01
1434;1320;1;0.1
1435;1652;8;0.01
1436;844;10;0.01
1437;1796;6;0.02
1438;1226;6;0.02
1439;1657;8;0.01
1440;1328;2;0.08
1441;1334;8;0.01
1442;1758;11;0.01
1443;1603;4;0.04
1444;1897;10;0.01
1445;1553;3;0.06
1446;1895;11;0.01
1447;1297;5;0.03
1448;1510;7;0.01
1449;901;5;0.03
1450;1061;9;0.01
1451;1003;11;0.01
1452;1019;8;0.01
1453;1664;5;0.03
1454;1281;2;0.08
1455;1365;2;0.08
1456;940;6;0.02
1457;1485;8;0.01
1458;1523;4;0.04
1459;1398;10;0.01
1460;1752;6;0.02
1461;1900;4;0.04
1462;1155;2;0.08
1463;740;9;0.01
1464;1356;2;0.08
1465;1941;11;0.01
1466;1728;2;0.08
1467;1393;11;0.01
1468;1560;10;0.01
1469;970;4;0.04
1470;1936;7;0.01
1471;1822;5;0.03
1472;769;6;0.02
1473;1725;3;0.06
1474;1667;6;0.02
1475;1657;4;0.04
1476;1096;3;0.06
1477;1326;6;0.02
1478;1391;1;0.1
1479;1485;10;0.01
1480;914;2;0.08
1481;1726;9;0.01
1482;1449;7;0.01
1483;1935;7;0.01
1484;821;11;0.01
1485;1382;11;0.01
1486;774;1;0.1
1487;1548;11;0.01
1488;1875;9;0.01
1489;1807;5;0.03
1490;1908;5;0.03
1491;1240;2;0.08
1492;1599;7;0.01
1493;1614;7;0.01
1494;1326;4;0.04
1495;719;5;0.03
1496;1922;3;0.06
1497;1564;7;0.01
1498;1019;9;0.01
1499;884;6;0.02
1500;1018;6;0.02
1501;1666;5;0.03
1502;969;5;0.03
1503;1706;7;0.01
1504;734;10;0.01
1505;1435;5;0.03
1506;1810;11;0.01
1507;1669;3;0.06
1508;748;9;0.01
1509;720;4;0.04
1510;1158;9;0.01
1511;1127;8;0.01
1512;1993;9;0.01
1513;1307;3;0.06
1514;1960;5;0.03
1515;1687;4;0.04
1516;1875;8;0.01
1517;1494;2;0.08
1518;877;8;0.01
1519;989;4;0.04
1520;933;5;0.03
1521;1638;8;0.01
1522;895;9;0.01
1523;1514;11;0.01
1524;977;7;0.01
1525;1433;6;0.02
1526;930;1;0.1
1527;1481;5;0.03
1528;1097;7;0.01
1529;1094;2;0.08
1530;1794;9;0.01
1531;1798;1;0.1
1532;1287;4;0.04
1533;1855;4;0.04
1534;1223;5;0.03
1535;895;10;0.01
1536;1080;5;0.03
1537;950;2;0.08
1538;961;8;0.01
1539;1621;10;0.01
1540;1988;4;0.04
1541;1737;3;0.06
1542;1978;1;0.1
1543;1777;8;0.01
1544;1041;7;0.01
1545;1950;11;0.01
1546;1306;3;0.06
1547;1976;1;0.1
1548;1742;1;0.1
1549;1773;9;0.01
1550;797;4;0.04
1551;1831;4;0.04
1552;1575;9;0.01
1553;1713;7;0.01
1554;1923;11;0.01
1555;1107;5;0.03
1556;1681;5;0.03
1557;1227;6;0.02
1558;1430;1;0.1
1559;1250;4;0.04
1560;1390;8;0.01
1561;1027;4;0.04
1562;1087;3;0.06
1563;1416;1;0.1
1564;1906;4;0.04
1565;1177;5;0.03
1566;1017;6;0.02
1567;1961;11;0.01
1568;1861;8;0.01
1569;1480;10;0.01
1570;1000;9;0.01
1571;1910;7;0.01
1572;1901;2;0.08
1573;1618;9;0.01
1574;1542;9;0.01
1575;1407;5;0.03
1576;1702;3;0.06
1577;1527;9;0.01
1578;816;3;0.06
1579;1437;7;0.01
1580;1302;1;0.1
1581;1535;6;0.02
1582;1235;2;0.08
1583;1848;10;0.01
1584;967;6;0.02
1585;1265;4;0.04
1586;1168;11;0.01
1587;1892;11;0.01
1588;1623;5;0.03
1589;1680;3;0.06
1590;1242;2;0.08
1591;1852;4;0.04
1592;870;6;0.02
1593;1679;11;0.01
1594;880;4;0.04
1595;890;3;0.06
1596;1143;8;0.01
1597;1864;8;0.01
1598;910;9;0.01
1599;1616;7;0.01
1600;1521;7;0.01
1601;1564;8;0.01
1602;1101;6;0.02
1603;1832;11;0.01
1604;759;7;0.01
1605;1314;8;0.01
1606;1365;3;0.06
1607;1508;5;0.03
1608;1268;5;0.03
1609;757;3;0.06
1610;1627;2;0.08
1611;732;9;0.01
1612;1007;3;0.06
1613;1597;9;0.01
1614;783;8;0.01
1615;918;4;0.04
1616;759;1;0.1
1617;938;1;0.1
1618;1108;4;0.04
1619;914;2;0.08
1620;1804;5;0.03
1621;1433;11;0.01
1622;1176;6;0.02
1623;971;4;0.04
1624;1899;2;0.08
1625;819;7;0.01
1626;1741;1;0.1
1627;1618;3;0.06
1628;1444;4;0.04
1629;969;1;0.1
1630;757;7;0.01
1631;979;6;0.02
1632;1151;9;0.01
1633;1780;9;0.01
1634;1099;9;0.01
1635;1432;3;0.06
1636;1542;4;0.04
1637;1907;6;0.02
1638;1191;9;0.01
1639;1917;11;0.01
1640;1227;10;0.01
1641;1261;11;0.01
1642;1124;1;0.1
1643;1341;2;0.08
1644;1650;10;0.01
1645;916;9;0.01
1646;1511;1;0.1
1647;1185;6;0.02
1648;987;9;0.01
1649;1975;7;0.01
1650;1024;3;0.06
1651;1841;9;0.01
1652;996;8;0.01
1653;1879;4;0.04
1654;1403;6;0.02
1655;1461;4;0.04
1656;869;9;0.01
1657;784;7;0.01
1658;1380;7;0.01
1659;1558;8;0.01
1660;1021;7;0.01
1661;1342;8;0.01
1662;835;5;0.03
1663;1807;8;0.01
1664;895;11;0.01
1665;1849;1;0.1
1666;1748;10;0.01
1667;938;2;0.08
1668;1387;5;0.03
1669;820;7;0.01
1670;1293;7;0.01
1671;1913;2;0.08
1672;933;11;0.01
1673;809;6;0.02
1674;1704;10;0.01
1675;1844;9;0.01
1676;1343;10;0.01
1677;1952;10;0.01
1678;1574;10;0.01
1679;1573;9;0.01
1680;1879;10;0.01
1681;1448;2;0.08
1682;1362;1;0.1
1683;1232;6;0.02
1684;1603;8;0.01
1685;1049;9;0.01
1686;1897;4;0.04
1687;1874;7;0.01
1688;1331;8;0.01
1689;1406;1;0.1
1690;1777;3;0.06
1691;1417;8;0.01
1692;1411;3;0.06
1693;763;5;0.03
1694;1298;8;0.01
1695;1141;2;0.08
1696;1482;2;0.08
1697;798;1;0.1
1698;1795;1;0.1
1699;905;4;0.04
1700;1013;5;0.03
1701;1114;4;0.04
1702;805;7;0.01
1703;1200;2;0.08
1704;1392;6;0.02
1705;1653;3;0.06
1706;1293;9;0.01
1707;1181;8;0.01
1708;1367;7;0.01
1709;1302;10;0.01
1710;1758;4;0.04
1711;1578;10;0.01
1712;1165;5;0.03
1713;809;4;0.04
1714;1305;2;0.08
1715;789;2;0.08
1716;1487;10;0.01
1717;1888;5;0.03
1718;1656;7;0.01
1719;1608;6;0.02
1720;1701;11;0.01
1721;983;6;0.02
1722;1206;7;0.01
1723;1686;6;0.02
1724;1462;9;0.01
1725;1654;5;0.03
1726;1976;6;0.02
1727;1861;5;0.03
1728;753;1;0.1
1729;1893;3;0.06
1730;713;1;0.1
1731;1450;8;0.01
1732;1708;2;0.08
1733;1540;3;0.06
1734;1667;8;0.01
1735;1196;9;0.01
1736;1722;9;0.01
1737;1533;7;0.01
1738;702;6;0.02
1739;1085;8;0.01
1740;1358;8;0.01
1741;1679;4;0.04
1742;1265;6;0.02
1743;937;1;0.1
1744;1565;8;0.01
1745;1083;1;0.1
1746;1172;7;0.01
1747;999;5;0.03
1748;1461;11;0.01
1749;1445;10;0.01
1750;1312;5;0.03
1751;879;4;0.04
1752;942;6;0.02
1753;1008;1;0.1
1754;785;8;0.01
1755;1236;9;0.01
1756;1882;1;0.1
1757;1018;1;0.1
1758;1712;8;0.01
1759;1178;3;0.06
1760;888;1;0.1
1761;1385;7;0.01
1762;1845;2;0.08
1763;979;5;0.03
1764;1646;5;0.03
1765;1829;7;0.01
1766;1038;10;0.01
1767;1310;1;0.1
1768;1143;10;0.01
1769;1518;1;0.1
1770;1820;10;0.01
1771;1433;10;0.01
1772;912;7;0.01
1773;750;5;0.03
1774;1998;5;0.03
1775;865;10;0.01
1776;1031;2;0.08
1777;1369;2;0.08
1778;1112;9;0.01
1779;1658;10;0.01
1780;1742;10;0.01
1781;708;11;0.01
1782;1715;2;0.08
1783;1623;4;0.04
1784;1893;6;0.02
1785;1830;9;0.01
1786;1506;5;0.03
1787;883;2;0.08
1788;1167;4;0.04
1789;952;10;0.01
1790;1480;5;0.03
1791;1310;6;0.02
1792;1833;5;0.03
1793;812;6;0.02
1794;1739;1;0.1
1795;1199;4;0.04
1796;1628;11;0.01
1797;1958;3;0.06
1798;1996;9;0.01
1799;966;8;0.01
1800;1052;8;0.01
1801;1855;8;0.01
1802;1632;10;0.01
1803;887;5;0.03
1804;1761;4;0.04
1805;1847;7;0.01
1806;715;3;0.06
1807;1162;6;0.02
1808;1961;1;0.1
1809;1407;2;0.08
1810;940;11;0.01
1811;1659;1;0.1
1812;701;5;0.03
1813;1325;1;0.1
1814;769;9;0.01
1815;1928;4;0.04
1816;1791;4;0.04
1817;1843;2;0.08
1818;1275;6;0.02
1819;1022;5;0.03
1820;956;2;0.08
1821;1833;8;0.01
1822;1475;8;0.01
1823;913;9;0.01
1824;1918;9;0.01
1825;1896;11;0.01
1826;1577;9;0.01
1827;1829;9;0.01
1828;1280;1;0.1
1829;1047;10;0.01
1830;727;10;0.01
1831;1868;6;0.02
1832;940;3;0.06
1833;1446;8;0.01
1834;1384;1;0.1
1835;1599;5;0.03
1836;1786;11;0.01
1837;1247;7;0.01
1838;1224;10;0.01
1839;871;7;0.01
1840;1016;8;0.01
1841;1950;10;0.01
1842;851;8;0.01
1843;711;3;0.06
1844;1125;3;0.06
1845;1496;11;0.01
1846;991;9;0.01
1847;719;10;0.01
1848;1896;10;0.01
1849;1512;11;0.01
1850;1990;3;0.06
1851;1876;11;0.01
1852;1002;9;0.01
1853;1333;3;0.06
1854;1744;9;0.01
1855;1746;3;0.06
1856;1106;4;0.04
1857;1081;7;0.01
1858;1128;4;0.04
1859;1601;3;0.06
1860;1473;9;0.01
1861;1027;9;0.01
1862;1843;11;0.01
1863;1052;4;0.04
1864;814;4;0.04
1865;1232;7;0.01
1866;1786;5;0.03
1867;1565;1;0.1
1868;1346;2;0.08
1869;1367;3;0.06
1870;1078;6;0.02
1871;1243;5;0.03
1872;900;7;0.01
1873;1489;11;0.01
1874;1913;3;0.06
1875;987;9;0.01
1876;1140;8;0.01
1877;978;9;0.01
1878;812;8;0.01
1879;785;3;0.06
1880;1417;6;0.02
1881;1384;7;0.01
1882;1190;2;0.08
1883;705;3;0.06
1884;1126;9;0.01
1885;1776;11;0.01
1886;1530;9;0.01
1887;1896;4;0.04
1888;1344;2;0.08
1889;1966;8;0.01
1890;1895;7;0.01
1891;1111;8;0.01
1892;1476;11;0.01
1893;1372;5;0.03
1894;1326;5;0.03
1895;1444;5;0.03
1896;1420;4;0.04
1897;1558;5;0.03
1898;1432;4;0.04
1899;1589;5;0.03
1900;1074;8;0.01
1901;898;8;0.01
1902;1208;6;0.02
1903;1609;3;0.06
1904;893;11;0.01
1905;1319;6;0.02
1906;1389;7;0.01
1907;864;4;0.04
1908;1811;1;0.1
1909;1455;5;0.03
1910;949;7;0.01
1911;1664;2;0.08
1912;1826;10;0.01
1913;1409;9;0.01
1914;1463;11;0.01
1915;1422;5;0.03
1916;1960;8;0.01
1917;1629;7;0.01
1918;1548;7;0.01
1919;1255;5;0.03
1920;1670;8;0.01
1921;713;4;0.04
1922;719;3;0.06
1923;1712;9;0.01
1924;1257;8;0.01
1925;1959;9;0.01
1926;1737;11;0.01
1927;1122;11;0.01
1928;1901;7;0.01
1929;708;6;0.02
1930;986;4;0.04
1931;951;10;0.01
1932;1222;10;0.01
1933;1707;8;0.01
1934;1899;2;0.08
1935;1239;8;0.01
1936;1796;8;0.01
1937;1392;3;0.06
1938;1519;11;0.01
1939;1959;8;0.01
1940;775;1;0.1
1941;1641;7;0.01
1942;865;10;0.01
1943;1632;9;0.01
1944;1279;7;0.01
1945;1891;10;0.01
1946;1607;8;0.01
1947;1594;8;0.01
1948;1362;5;0.03
1949;1522;8;0.01
1950;1072;6;0.02
1951;1442;6;0.02
1952;1202;5;0.03
1953;730;5;0.03
1954;1675;1;0.1
1955;922;1;0.1
1956;1585;5;0.03
1957;979;10;0.01
1958;1387;1;0.1
1959;1013;7;0.01
1960;1431;4;0.04
1961;1249;1;0.1
1962;1344;11;0.01
1963;1510;1;0.1
1964;1247;4;0.04
1965;765;5;0.03
1966;1840;11;0.01
1967;1370;11;0.01
1968;941;6;0.02
1969;1214;8;0.01
1970;759;3;0.06
1971;1912;11;0.01
1972;1712;3;0.06
1973;1055;9;0.01
1974;823;2;0.08
1975;1782;1;0.1
1976;1111;7;0.01
1977;1861;5;0.03
1978;1482;11;0.01
1979;1943;5;0.03
1980;922;7;0.01
1981;1890;5;0.03
1982;860;7;0.01
1983;1149;2;0.08
1984;1162;11;0.01
1985;1406;9;0.01
1986;1159;1;0.1
1987;1212;2;0.08
1988;1856;6;0.02
1989;1805;11;0.01
1990;1178;7;0.01
1991;919;1;0.1
1992;1261;6;0.02
1993;1957;2;0.08
1994;1807;8;0.01
1995;1963;1;0.1
1996;797;10;0.01
1997;1897;1;0.1
1998;945;9;0.01
1999;1899;5;0.03
2000;910;7;0.01
2001;1921;2;0.08
2002;840;9;0.01
2003;772;4;0.04
2004;1144;8;0.01
2005;1270;9;0.01
2006;1520;1;0.1
2007;1030;10;0.01
2008;1515;4;0.04
2009;979;2;0.08
2010;1388;5;0.03
2011;729;4;0.04
2012;1807;6;0.02
2013;1924;11;0.01
2014;744;7;0.01
2015;1750;9;0.01
2016;797;7;0.01
2017;1530;6;0.02
2018;1194;10;0.01
2019;709;3;0.06
2020;997;5;0.03
2021;1846;6;0.02
2022;994;9;0.01
2023;1900;5;0.03
2024;1738;10;0.01
2025;1301;3;0.06
2026;1801;6;0.02
2027;1140;4;0.04
2028;947;4;0.04
2029;952;8;0.01
2030;1499;9;0.01
2031;1470;4;0.04
2032;1225;9;0.01
2033;1572;7;0.01
2034;721;5;0.03
2035;1766;11;0.01
2036;1306;8;0.01
2037;946;3;0.06
2038;1282;10;0.01
2039;834;9;0.01
2040;1505;10;0.01
2041;1077;2;0.08
2042;1152;3;0.06
2043;1753;11;0.01
2044;995;7;0.01
2045;991;11;0.01
2046;1440;3;0.06
2047;1090;1;0.1
2048;1192;8;0.01
2049;961;8;0.01
2050;1512;10;0.01
2051;806;3;0.06
2052;1218;6;0.02
2053;1136;8;0.01
2054;848;6;0.02
2055;964;7;0.01
2056;714;4;0.04
2057;1695;10;0.01
2058;929;4;0.04
2059;859;7;0.01
2060;1169;8;0.01
2061;1714;7;0.01
2062;853;1;0.1
2063;1387;9;0.01
2064;986;4;0.04
2065;1459;11;0.01
2066;1857;4;0.04
2067;1145;11;0.01
2068;1942;11;0.01
2069;1697;9;0.01
2070;1853;7;0.01
2071;1462;7;0.01
2072;1202;3;0.06
2073;766;6;0.02
2074;1295;10;0.01
2075;1672;10;0.01
2076;1286;10;0.01
2077;1684;5;0.03
2078;1645;1;0.1
2079;1573;10;0.01
2080;1163;7;0.01
2081;1272;9;0.01
2082;1511;5;0.03
2083;1712;7;0.01
2084;1463;7;0.01
2085;781;5;0.03
2086;831;5;0.03
2087;1284;9;0.01
2088;1154;6;0.02
2089;1492;10;0.01
2090;798;1;0.1
2091;1697;11;0.01
2092;833;4;0.04
2093;1188;2;0.08
2094;1400;6;0.02
2095;1225;3;0.06
2096;1001;2;0.08
2097;1815;10;0.01
2098;1108;4;0.04
2099;1053;11;0.01
2100;997;2;0.08
2101;1707;11;0.01
2102;745;5;0.03
2103;796;11;0.01
2104;1688;9;0.01
2105;1831;1;0.1
2106;1247;9;0.01
2107;1636;7;0.01
2108;1387;3;0.06
2109;881;9;0.01
2110;1258;8;0.01
2111;1700;9;0.01
2112;1791;7;0.01
2113;1190;11;0.01
2114;1163;3;0.06
2115;1545;6;0.02
2116;818;11;0.01
2117;1876;5;0.03
2118;1301;4;0.04
2119;735;11;0.01
2120;1177;7;0.01
2121;1494;3;0.06
2122;1899;2;0.08
2123;841;1;0.1
2124;1340;9;0.01
2125;1806;11;0.01
2126;1398;2;0.08
2127;1105;2;0.08
2128;1724;7;0.01
2129;757;8;0.01
2130;1179;9;0.01
2131;1794;11;0.01
2132;813;1;0.1
2133;1569;3;0.06
2134;1635;11;0.01
2135;1866;8;0.01
2136;1977;10;0.01
2137;1658;6;0.02
2138;1848;7;0.01
2139;1445;1;0.1
2140;1077;9;0.01
2141;1540;11;0.01
2142;732;6;0.02
2143;1589;5;0.03
2144;1127;4;0.04
2145;1858;5;0.03
2146;1482;7;0.01
2147;861;1;0.1
2148;941;5;0.03
2149;861;10;0.01
2150;730;4;0.04
2151;924;11;0.01
2152;1694;6;0.02
2153;1789;1;0.1
2154;818;6;0.02
2155;1114;1;0.1
2156;779;5;0.03
2157;1029;9;0.01
2158;1770;2;0.08
2159;935;11;0.01
2160;1514;2;0.08
2161;733;8;0.01
2162;731;1;0.1
2163;1362;1;0.1
2164;1143;10;0.01
2165;759;1;0.1
2166;1036;3;0.06
2167;1220;4;0.04
2168;1124;10;0.01
2169;737;6;0.02
2170;1685;7;0.01
2171;1050;4;0.04
2172;1715;5;0.03
2173;1132;10;0.01
2174;974;7;0.01
2175;1210;11;0.01
2176;1598;2;0.08
2177;1173;11;0.01
2178;1876;2;0.08
2179;789;1;0.1
2180;718;4;0.04
2181;1774;1;0.1
2182;1890;5;0.03
2183;1883;11;0.01
2184;1468;7;0.01
2185;1504;11;0.01
2186;1517;6;0.02
2187;1148;11;0.01
2188;1986;5;0.03
2189;1757;9;0.01
2190;1630;7;0.01
2191;1728;11;0.01
2192;1499;10;0.01
2193;1380;1;0.1
2194;1726;3;0.06
2195;1573;5;0.03
2196;1106;7;0.01
2197;1832;5;0.03
2198;1782;8;0.01
2199;1544;6;0.02
2200;1423;1;0.1
2201;1935;6;0.02
2202;1094;8;0.01
2203;1325;10;0.01
2204;1585;4;0.04
2205;1328;10;0.01
2206;1894;2;0.08
2207;970;3;0.06
2208;1462;3;0.06
2209;1450;1;0.1
2210;962;1;0.1
2211;1795;10;0.01
2212;1412;2;0.08
2213;1475;10;0.01
2214;1797;1;0.1
2215;899;4;0.04
2216;1724;2;0.08
2217;1712;9;0.01
2218;1115;7;0.01
2219;854;9;0.01
2220;899;8;0.01
2221;825;8;0.01
2222;1761;1;0.1
2223;1825;2;0.08
2224;1736;3;0.06
2225;1662;5;0.03
2226;1648;8;0.01
2227;1292;9;0.01
2228;945;2;0.08
2229;1206;8;0.01
2230;1340;11;0.01
2231;991;5;0.03
2232;1693;6;0.02
2233;1675;8;0.01
2234;977;4;0.04
2235;1182;7;0.01
2236;1802;7;0.01
2237;1284;11;0.01
2238;1572;5;0.03
2239;898;3;0.06
2240;721;9;0.01
2241;1359;9;0.01
2242;1823;11;0.01
2243;779;1;0.1
2244;1661;9;0.01
2245;1790;11;0.01
2246;1446;3;0.06
2247;1680;6;0.02
2248;1096;9;0.01
2249;1485;4;0.04
2250;1980;5;0.03
2251;1188;2;0.08
2252;1292;10;0.01
2253;901;1;0.1
2254;785;11;0.01
2255;773;1;0.1
2256;1595;9;0.01
2257;1476;9;0.01
2258;1717;10;0.01
2259;927;6;0.02
2260;1126;3;0.06
2261;1268;2;0.08
2262;1519;1;0.1
2263;712;10;0.01
2264;1886;11;0.01
2265;1170;10;0.01
2266;1869;1;0.1
2267;967;10;0.01
2268;1837;10;0.01
2269;800;6;0.02
2270;1197;5;0.03
2271;1058;1;0.1
2272;716;9;0.01
2273;1631;4;0.04
2274;1023;4;0.04
2275;1804;2;0.08
2276;1129;11;0.01
2277;1423;3;0.06
2278;833;10;0.01
2279;1691;10;0.01
2280;1728;7;0.01
2281;1757;1;0.1
2282;1289;7;0.01
2283;1790;9;0.01
2284;1424;11;0.01
2285;1543;10;0.01
2286;1661;3;0.06
2287;1929;11;0.01
2288;1922;9;0.01
2289;997;7;0.01
2290;1676;3;0.06
2291;1194;8;0.01
2292;1988;1;0.1
2293;1189;1;0.1
2294;1629;11;0.01
2295;797;7;0.01
2296;1915;9;0.01
2297;780;9;0.01
2298;1347;1;0.1
2299;1301;8;0.01
2300;1029;5;0.03
2301;1429;2;0.08
2302;1977;8;0.01
2303;1512;5;0.03
2304;1524;11;0.01
2305;1320;7;0.01
2306;1310;6;0.02
2307;1461;4;0.04
2308;1971;6;0.02
2309;797;1;0.1
2310;1477;10;0.01
2311;1431;1;0.1
2312;743;8;0.01
2313;1633;4;0.04
2314;864;5;0.03
2315;1471;8;0.01
2316;1930;2;0.08
2317;1047;1;0.1
2318;1481;6;0.02
2319;1475;3;0.06
2320;1033;5;0.03
2321;1407;6;0.02
2322;931;2;0.08
2323;1836;9;0.01
2324;1429;8;0.01
2325;1434;3;0.06
2326;1203;2;0.08
2327;967;8;0.01
2328;1642;4;0.04
2329;1421;9;0.01
2330;853;8;0.01
2331;1319;2;0.08
2332;1876;1;0.1
2333;1124;11;0.01
2334;1246;4;0.04
2335;1411;8;0.01
2336;1814;7;0.01
2337;1636;3;0.06
2338;972;5;0.03
2339;1928;8;0.01
2340;1743;11;0.01
2341;1800;9;0.01
2342;1323;5;0.03
2343;1592;10;0.01
2344;1354;2;0.08
2345;1384;4;0.04
2346;1358;7;0.01
2347;1778;9;0.01
2348;1364;11;0.01
2349;764;4;0.04
2350;1436;10;0.01
2351;1985;4;0.04
2352;1188;4;0.04
2353;1073;4;0.04
2354;1253;2;0.08
2355;1583;8;0.01
2356;1857;5;0.03
2357;1797;10;0.01
2358;1210;1;0.1
2359;758;10;0.01
2360;1035;5;0.03
2361;1785;8;0.01
2362;1920;4;0.04
2363;1060;2;0.08
2364;1415;3;0.06
2365;1115;11;0.01
2366;807;5;0.03
2367;1518;9;0.01
2368;947;11;0.01
2369;1864;1;0.1
2370;1469;9;0.01
2371;1038;1;0.1
2372;1708;1;0.1
2373;1818;11;0.01
2374;817;8;0.01
2375;756;3;0.06
2376;1305;7;0.01
2377;1853;9;0.01
2378;746;2;0.08
2379;1328;9;0.01
2380;1693;7;0.01
2381;1254;2;0.08
2382;1541;4;0.04
2383;722;7;0.01
2384;886;7;0.01
2385;894;1;0.1
2386;1156;6;0.02
2387;1329;11;0.01
2388;1033;3;0.06
2389;1671;8;0.01
2390;1932;2;0.08
2391;1859;3;0.06
2392;1806;5;0.03
2393;1398;6;0.02
2394;1718;10;0.01
2395;1198;4;0.04
2396;1503;7;0.01
2397;966;3;0.06
2398;1391;11;0.01
2399;1341;5;0.03
2400;1546;5;0.03
2401;1625;1;0.1
2402;1171;7;0.01
2403;1395;8;0.01
2404;701;5;0.03
2405;1536;10;0.01
2406;1821;4;0.04
2407;1764;7;0.01
2408;1740;8;0.01
2409;1211;5;0.03
2410;918;5;0.03
2411;1014;5;0.03
2412;1128;8;0.01
2413;1523;10;0.01
2414;1480;4;0.04
2415;1247;8;0.01
2416;1675;8;0.01
2417;1511;2;0.08
2418;1147;5;0.03
2419;1390;2;0.08
2420;1886;7;0.01
2421;1018;4;0.04
2422;851;5;0.03
2423;1218;5;0.03
2424;1645;8;0.01
2425;1010;10;0.01
2426;1393;3;0.06
2427;1575;10;0.01
2428;1693;8;0.01
2429;1838;3;0.06
2430;1794;2;0.08
2431;938;1;0.1
2432;1464;8;0.01
2433;1575;7;0.01
2434;1199;8;0.01
2435;1175;9;0.01
2436;1558;7;0.01
2437;1838;11;0.01
2438;814;11;0.01
2439;1730;9;0.01
2440;1862;6;0.02
2441;1516;10;0.01
2442;1554;7;0.01
2443;1057;4;0.04
2444;1403;9;0.01
2445;1937;10;0.01
2446;1166;4;0.04
2447;840;10;0.01
2448;1560;7;0.01
2449;900;3;0.06
2450;985;7;0.01
2451;1504;1;0.1
2452;725;10;0.01
2453;1828;2;0.08
2454;1413;4;0.04
2455;1903;3;0.06
2456;1166;5;0.03
2457;718;1;0.1
2458;1964;2;0.08
2459;1504;3;0.06
2460;1372;10;0.01
2461;1116;7;0.01
2462;1241;1;0.1
2463;1449;2;0.08
2464;1522;4;0.04
2465;1961;11;0.01
2466;1038;8;0.01
2467;1293;7;0.01
2468;1281;2;0.08
2469;1034;7;0.01
2470;1748;3;0.06
2471;1968;9;0.01
2472;1956;11;0.01
2473;1607;5;0.03
2474;1033;1;0.1
2475;1511;11;0.01
2476;956;8;0.01
2477;1662;6;0.02
2478;1473;11;0.01
2479;701;5;0.03
2480;706;8;0.01
2481;1936;6;0.02
2482;1064;5;0.03
2483;1719;5;0.03
2484;1527;10;0.01
2485;1875;8;0.01
2486;1938;8;0.01
2487;984;9;0.01
2488;1009;11;0.01
2489;1627;10;0.01
2490;1692;8;0.01
2491;1851;7;0.01
2492;1540;6;0.02
2493;984;4;0.04
2494;1851;6;0.02
2495;902;11;0.01
2496;1025;8;0.01
2497;1673;5;0.03
2498;1126;9;0.01
2499;1512;7;0.01
2500;1404;10;0.01
2501;1258;8;0.01
2502;1193;2;0.08
2503;946;4;0.04
2504;847;10;0.01
2505;951;6;0.02
2506;1101;8;0.01
2507;1411;6;0.02
2508;1950;7;0.01
2509;860;5;0.03
2510;1781;10;0.01
2511;1425;11;0.01
2512;1602;9;0.01
2513;1849;7;0.01
2514;1696;8;0.01
2515;1824;8;0.01
2516;1121;8;0.01
2517;1858;11;0.01
2518;1518;10;0.01
2519;1335;5;0.03
2520;1563;5;0.03
2521;1405;6;0.02
2522;1561;5;0.03
2523;1792;7;0.01
2524;1796;8;0.01
2525;1490;11;0.01
2526;1032;10;0.01
2527;1581;5;0.03
